pair_name,pair_a,pair_b,sign,region_rank,region_id_raw,size_voxels,tfce_threshold_used,tfce_sum,tfce_max,Layer,NoiseStd,Percent,idx_layer,idx_noise,idx_percent,tfce_value,tfce_abs_for_sign,t_value,mean_subtraction,n_valid
Phonemic_minus_Neologism,Phonemic,Neologism,negative,1,4,95,1520.58654165394,168080.3293210661,2174.9958454341927,14.0,2.0,0.3,14,9,3,-1791.8147070161704,1791.8147070161704,-7.157086040911826,-0.08354430379746834,40
Phonemic_minus_Neologism,Phonemic,Neologism,negative,1,4,95,1520.58654165394,168080.3293210661,2174.9958454341927,14.0,2.0,0.4,14,9,4,-1807.486772180954,1807.486772180954,-7.361150737756349,-0.07294303797468353,40
Phonemic_minus_Neologism,Phonemic,Neologism,negative,1,4,95,1520.58654165394,168080.3293210661,2174.9958454341927,15.0,1.4,0.8,15,3,8,-1584.8181684043998,1584.8181684043998,-6.52566079303355,-0.10031645569620255,40
Phonemic_minus_Neologism,Phonemic,Neologism,negative,1,4,95,1520.58654165394,168080.3293210661,2174.9958454341927,15.0,1.5,0.7,15,4,7,-2032.389068276493,2032.389068276493,-8.682907778438093,-0.0837025316455696,40
Phonemic_minus_Neologism,Phonemic,Neologism,negative,1,4,95,1520.58654165394,168080.3293210661,2174.9958454341927,15.0,1.5,0.8,15,4,8,-1642.4188663521961,1642.4188663521961,-6.679734377758238,-0.07151898734177213,40
Phonemic_minus_Neologism,Phonemic,Neologism,negative,1,4,95,1520.58654165394,168080.3293210661,2174.9958454341927,15.0,1.6,0.5,15,5,5,-1596.1588319685857,1596.1588319685857,-6.555726812907125,-0.08465189873417722,40
Phonemic_minus_Neologism,Phonemic,Neologism,negative,1,4,95,1520.58654165394,168080.3293210661,2174.9958454341927,15.0,1.6,0.6,15,5,6,-2019.5934892532541,2019.5934892532541,-9.052717096933305,-0.104746835443038,40
Phonemic_minus_Neologism,Phonemic,Neologism,negative,1,4,95,1520.58654165394,168080.3293210661,2174.9958454341927,15.0,1.6,0.7,15,5,7,-1786.9907060223852,1786.9907060223852,-7.139570430379028,-0.08623417721518989,40
Phonemic_minus_Neologism,Phonemic,Neologism,negative,1,4,95,1520.58654165394,168080.3293210661,2174.9958454341927,15.0,1.7,0.5,15,6,5,-2067.6636061797954,2067.6636061797954,-8.881230847542925,-0.10854430379746838,40
Phonemic_minus_Neologism,Phonemic,Neologism,negative,1,4,95,1520.58654165394,168080.3293210661,2174.9958454341927,15.0,1.7,0.6,15,6,6,-1914.1970017933845,1914.1970017933845,-7.667681319653412,-0.07832278481012657,40
Phonemic_minus_Neologism,Phonemic,Neologism,negative,1,4,95,1520.58654165394,168080.3293210661,2174.9958454341927,15.0,1.8,0.4,15,7,4,-1982.3760269243287,1982.3760269243287,-8.233738359360288,-0.09620253164556962,40
Phonemic_minus_Neologism,Phonemic,Neologism,negative,1,4,95,1520.58654165394,168080.3293210661,2174.9958454341927,15.0,1.8,0.5,15,7,5,-1966.235758724753,1966.235758724753,-7.990381434931679,-0.08702531645569621,40
Phonemic_minus_Neologism,Phonemic,Neologism,negative,1,4,95,1520.58654165394,168080.3293210661,2174.9958454341927,15.0,1.9,0.3,15,8,3,-1798.034931537006,1798.034931537006,-7.1817517888112175,-0.09636075949367087,40
Phonemic_minus_Neologism,Phonemic,Neologism,negative,1,4,95,1520.58654165394,168080.3293210661,2174.9958454341927,15.0,1.9,0.4,15,8,4,-1607.1638169494527,1607.1638169494527,-6.584907209599894,-0.10268987341772151,40
Phonemic_minus_Neologism,Phonemic,Neologism,negative,1,4,95,1520.58654165394,168080.3293210661,2174.9958454341927,15.0,2.0,0.3,15,9,3,-1985.3817136558164,1985.3817136558164,-8.81381026646343,-0.14098101265822788,40
Phonemic_minus_Neologism,Phonemic,Neologism,negative,1,4,95,1520.58654165394,168080.3293210661,2174.9958454341927,16.0,1.4,0.7,16,3,7,-1949.2812797712581,1949.2812797712581,-7.896418843812359,-0.07832278481012657,40
Phonemic_minus_Neologism,Phonemic,Neologism,negative,1,4,95,1520.58654165394,168080.3293210661,2174.9958454341927,16.0,1.4,0.8,16,3,8,-1543.445475919688,1543.445475919688,-6.418045601365237,-0.10110759493670884,40
Phonemic_minus_Neologism,Phonemic,Neologism,negative,1,4,95,1520.58654165394,168080.3293210661,2174.9958454341927,16.0,1.5,0.6,16,4,6,-1949.5138719004876,1949.5138719004876,-7.898283074398703,-0.11202531645569622,40
Phonemic_minus_Neologism,Phonemic,Neologism,negative,1,4,95,1520.58654165394,168080.3293210661,2174.9958454341927,16.0,1.5,0.7,16,4,7,-2037.3745917087192,2037.3745917087192,-8.748290771056045,-0.10189873417721518,40
Phonemic_minus_Neologism,Phonemic,Neologism,negative,1,4,95,1520.58654165394,168080.3293210661,2174.9958454341927,16.0,1.5,0.8,16,4,8,-1771.8031064594786,1771.8031064594786,-7.084880741977014,-0.07832278481012658,40
Phonemic_minus_Neologism,Phonemic,Neologism,negative,1,4,95,1520.58654165394,168080.3293210661,2174.9958454341927,16.0,1.6,0.5,16,5,5,-2004.8936999705825,2004.8936999705825,-8.284801581937467,-0.11487341772151898,40
Phonemic_minus_Neologism,Phonemic,Neologism,negative,1,4,95,1520.58654165394,168080.3293210661,2174.9958454341927,16.0,1.6,0.6,16,5,6,-1924.4678199532932,1924.4678199532932,-7.715573701160596,-0.09920886075949367,40
Phonemic_minus_Neologism,Phonemic,Neologism,negative,1,4,95,1520.58654165394,168080.3293210661,2174.9958454341927,16.0,1.6,0.7,16,5,7,-1981.388328763803,1981.388328763803,-8.1809903978233,-0.0795886075949367,40
