pair_name,pair_a,pair_b,region_rank,region_id_raw,size_voxels,tfce_sum,tfce_max,tfce_threshold_used,mean_threshold_used,Layer,NoiseStd,Percent,idx_layer,idx_noise,idx_percent,tfce_value,score_value,mean_conjunction,std_conjunction,n_valid
Phonemic_and_Neologism,Phonemic,Neologism,1,1,1135,92808.53673760565,165.81999133795486,23.215114246831043,0.020288083806198166,4.0,2.0,0.5,4,9,5,34.27715728946867,1.5027192414795252,0.03212025316455696,0.021373753365726837,40
Phonemic_and_Neologism,Phonemic,Neologism,1,1,1135,92808.53673760565,165.81999133795486,23.215114246831043,0.020288083806198166,4.0,2.0,0.6,4,9,6,30.656551697277823,1.3289542066099371,0.038765822784810125,0.02916917199840079,40
Phonemic_and_Neologism,Phonemic,Neologism,1,1,1135,92808.53673760565,165.81999133795486,23.215114246831043,0.020288083806198166,4.0,2.0,0.7,4,9,7,42.689497208033714,1.5283714600250995,0.03607594936708861,0.023603176282182184,40
Phonemic_and_Neologism,Phonemic,Neologism,1,1,1135,92808.53673760565,165.81999133795486,23.215114246831043,0.020288083806198166,4.0,2.0,0.8,4,9,8,44.04145530833458,1.839007858588713,0.03544303797468355,0.019271912733436147,40
Phonemic_and_Neologism,Phonemic,Neologism,1,1,1135,92808.53673760565,165.81999133795486,23.215114246831043,0.020288083806198166,4.0,2.0,0.9,4,9,9,43.122859672087856,1.6159066739743015,0.0370253164556962,0.022912028983680666,40
Phonemic_and_Neologism,Phonemic,Neologism,1,1,1135,92808.53673760565,165.81999133795486,23.215114246831043,0.020288083806198166,4.0,2.0,1.0,4,9,10,38.42085272527233,1.4483671141183925,0.040593627237014415,0.028026167174203188,29
Phonemic_and_Neologism,Phonemic,Neologism,1,1,1135,92808.53673760565,165.81999133795486,23.215114246831043,0.020288083806198166,5.0,1.5,1.0,5,4,10,38.745965567284664,1.4531066093051506,0.041466608467917936,0.02853552182323121,29
Phonemic_and_Neologism,Phonemic,Neologism,1,1,1135,92808.53673760565,165.81999133795486,23.215114246831043,0.020288083806198166,5.0,1.6,0.8,5,5,8,25.946260750316352,1.2485323452623867,0.03306962025316456,0.026485794978639322,40
Phonemic_and_Neologism,Phonemic,Neologism,1,1,1135,92808.53673760565,165.81999133795486,23.215114246831043,0.020288083806198166,5.0,1.6,0.9,5,5,9,23.877141767993173,1.2104461474731028,0.03987341772151899,0.03294009184845418,40
Phonemic_and_Neologism,Phonemic,Neologism,1,1,1135,92808.53673760565,165.81999133795486,23.215114246831043,0.020288083806198166,5.0,1.6,1.0,5,5,10,51.87542575446894,1.6314270478757362,0.046704495853339155,0.02862700142620694,29
Phonemic_and_Neologism,Phonemic,Neologism,1,1,1135,92808.53673760565,165.81999133795486,23.215114246831043,0.020288083806198166,5.0,1.7,0.7,5,6,7,26.158468817498417,1.2523443707966084,0.03512658227848102,0.028047660654047752,40
Phonemic_and_Neologism,Phonemic,Neologism,1,1,1135,92808.53673760565,165.81999133795486,23.215114246831043,0.020288083806198166,5.0,1.7,0.8,5,6,8,33.05549682303606,1.3673114064496248,0.040189873417721525,0.02939235781749892,40
Phonemic_and_Neologism,Phonemic,Neologism,1,1,1135,92808.53673760565,165.81999133795486,23.215114246831043,0.020288083806198166,5.0,1.7,0.9,5,6,9,35.788391441101375,1.4093566328865523,0.042246835443037985,0.029974972338889676,40
Phonemic_and_Neologism,Phonemic,Neologism,1,1,1135,92808.53673760565,165.81999133795486,23.215114246831043,0.020288083806198166,5.0,1.7,1.0,5,6,10,52.95715071307938,1.6452126412308428,0.03753819292885203,0.02281562077478833,29
Phonemic_and_Neologism,Phonemic,Neologism,1,1,1135,92808.53673760565,165.81999133795486,23.215114246831043,0.020288083806198166,5.0,1.8,0.5,5,7,5,41.61898967990166,1.5050453345830423,0.03401898734177215,0.022602297429041743,40
Phonemic_and_Neologism,Phonemic,Neologism,1,1,1135,92808.53673760565,165.81999133795486,23.215114246831043,0.020288083806198166,5.0,1.8,0.6,5,7,6,41.593541404981615,1.4937329535483852,0.0454113924050633,0.030400279088867825,40
Phonemic_and_Neologism,Phonemic,Neologism,1,1,1135,92808.53673760565,165.81999133795486,23.215114246831043,0.020288083806198166,5.0,1.8,0.7,5,7,7,27.666411004458443,1.278850118444555,0.033069620253164574,0.025857871009361613,40
Phonemic_and_Neologism,Phonemic,Neologism,1,1,1135,92808.53673760565,165.81999133795486,23.215114246831043,0.020288083806198166,5.0,1.8,0.8,5,7,8,42.30845471821076,1.5037350971248173,0.04145569620253163,0.027567483492734895,40
Phonemic_and_Neologism,Phonemic,Neologism,1,1,1135,92808.53673760565,165.81999133795486,23.215114246831043,0.020288083806198166,5.0,1.8,0.9,5,7,9,25.96911603611346,1.2489436560996907,0.04335443037974683,0.03471187929444135,40
Phonemic_and_Neologism,Phonemic,Neologism,1,1,1135,92808.53673760565,165.81999133795486,23.215114246831043,0.020288083806198166,5.0,1.8,1.0,5,7,10,54.37691524354297,2.0179120613964163,0.037538192928852035,0.01860149197523266,29
